,Unnamed: 0,Observation time,Surface flow velocity,Surface direction,Surface frankincense,Water temperature,Salinity
8559,8603,2020-07-04 09:00:00,42.9,남서,231.0,19.65,18.95
8560,8604,2020-07-04 09:30:00,33.6,남서,229.0,19.89,18.75
8561,8605,2020-07-04 10:00:00,13.0,남남서,198.0,20.07,18.77
8562,8606,2020-07-04 10:30:00,14.0,동남동,114.0,20.1,19.25
8563,8607,2020-07-04 11:00:00,19.8,동,81.0,20.43,18.9
8564,8608,2020-07-04 11:30:00,23.5,동북동,69.0,20.66,19.19
8565,8609,2020-07-04 12:00:00,40.2,동북동,76.0,20.44,18.97
8566,8610,2020-07-04 12:30:00,36.1,동북동,79.0,20.14,19.25
8567,8611,2020-07-04 13:00:00,21.8,동북동,66.0,18.9,19.22
8568,8612,2020-07-04 13:30:00,16.6,북북동,31.0,18.33,19.55
8569,8613,2020-07-04 14:00:00,33.5,북북동,18.0,20.82,19.08
8570,8614,2020-07-04 14:30:00,31.9,북북동,14.0,20.5,19.1
8571,8615,2020-07-04 15:00:00,30.6,북북서,346.0,20.42,19.11
8572,8616,2020-07-04 15:30:00,28.9,북서,325.0,20.83,18.96
8573,8617,2020-07-04 16:00:00,29.2,서북서,303.0,20.54,18.92
8574,8618,2020-07-04 16:30:00,27.6,서,281.0,20.58,18.82
8575,8619,2020-07-04 17:00:00,39.2,서,268.0,20.58,18.95
8576,8620,2020-07-04 17:30:00,41.0,서남서,255.0,20.54,19.33
8577,8621,2020-07-04 18:00:00,44.9,서남서,247.0,20.69,19.04
8578,8622,2020-07-04 18:30:00,58.7,서남서,238.0,20.26,19.19
8579,8623,2020-07-04 19:00:00,56.7,남서,236.0,20.05,19.24
8580,8624,2020-07-04 19:30:00,52.5,남서,232.0,20.38,19.15
8581,8625,2020-07-04 20:00:00,47.7,남서,225.0,20.87,19.17
8582,8626,2020-07-04 20:30:00,42.4,남서,219.0,20.73,18.89
8583,8627,2020-07-04 21:00:00,30.5,남남서,204.0,20.84,19.17
8584,8628,2020-07-04 21:30:00,20.6,남,170.0,20.77,19.12
8585,8629,2020-07-04 22:00:00,23.3,동남동,117.0,20.74,18.7
8586,8630,2020-07-04 22:30:00,38.1,동,92.0,20.59,18.86
8587,8631,2020-07-04 23:00:00,52.8,동북동,78.0,20.32,18.98
8588,8632,2020-07-04 23:30:00,59.8,동,84.0,20.53,18.84
8589,8633,2020-07-05 00:00:00,60.0,동북동,73.0,18.27,19.11
8590,8634,2020-07-05 00:30:00,57.5,동북동,70.0,19.24,18.81
8591,8635,2020-07-05 01:00:00,57.3,북동,55.0,20.14,18.55
8592,8636,2020-07-05 01:30:00,66.2,북동,51.0,20.04,18.61
8593,8637,2020-07-05 02:00:00,73.6,북동,50.0,20.05,18.81
8594,8638,2020-07-05 02:30:00,62.8,북동,40.0,20.52,18.72
8595,8639,2020-07-05 03:00:00,51.1,북동,35.0,20.51,18.79
8596,8640,2020-07-05 03:30:00,43.2,북북동,28.0,20.44,19.05
8597,8641,2020-07-05 04:00:00,28.3,북,7.0,20.57,18.94
8598,8642,2020-07-05 04:30:00,25.4,북북서,343.0,20.44,19.08
8599,8643,2020-07-05 05:00:00,31.8,북서,316.0,20.24,18.98
8600,8644,2020-07-05 05:30:00,35.8,서북서,301.0,20.57,18.97
8601,8645,2020-07-05 06:00:00,35.5,서북서,286.0,20.62,18.87
8602,8646,2020-07-05 06:30:00,39.5,서,271.0,20.48,19.21
8603,8647,2020-07-05 07:00:00,57.5,서,264.0,20.56,19.08
8604,8648,2020-07-05 07:30:00,48.2,서,276.0,20.24,18.77
8605,8649,2020-07-05 08:00:00,38.8,서,261.0,20.17,18.99
8606,8650,2020-07-05 08:30:00,33.2,서남서,240.0,20.26,18.82
8607,8651,2020-07-05 09:00:00,26.4,남서,225.0,20.29,18.72
8608,8652,2020-07-05 09:30:00,21.9,남,190.0,20.39,19.16
8609,8653,2020-07-05 10:00:00,21.0,남남동,167.0,20.48,19.28
8610,8654,2020-07-05 10:30:00,23.7,남동,127.0,20.53,19.13
8611,8655,2020-07-05 11:00:00,42.7,동,99.0,20.52,19.18
8612,8656,2020-07-05 11:30:00,55.5,동,91.0,20.47,19.05
8613,8657,2020-07-05 12:00:00,55.8,동,90.0,20.44,19.2
8614,8658,2020-07-05 12:30:00,54.7,동,87.0,20.34,19.22
8615,8659,2020-07-05 13:00:00,46.5,동,83.0,20.05,19.37
8616,8660,2020-07-05 13:30:00,25.0,동북동,66.0,19.14,19.25
8617,8661,2020-07-05 14:00:00,48.4,북동,39.0,20.43,19.24
8618,8662,2020-07-05 14:30:00,51.6,북북동,30.0,20.8,19.21
8619,8663,2020-07-05 15:00:00,46.7,북북동,18.0,20.7,19.24
8620,8664,2020-07-05 15:30:00,47.4,북,358.0,20.68,19.12
8621,8665,2020-07-05 16:00:00,48.3,북북서,336.0,20.64,18.93
8622,8666,2020-07-05 16:30:00,43.1,북서,322.0,20.52,19.29
8623,8667,2020-07-05 17:00:00,47.5,서북서,302.0,20.49,19.46
8624,8668,2020-07-05 17:30:00,47.2,서북서,284.0,20.4,19.65
8625,8669,2020-07-05 18:00:00,49.2,서,269.0,20.41,19.3
8626,8670,2020-07-05 18:30:00,52.3,서남서,256.0,20.56,19.69
8627,8671,2020-07-05 19:00:00,61.5,서남서,252.0,20.73,19.8
8628,8672,2020-07-05 19:30:00,57.4,서남서,238.0,20.98,19.61
8629,8673,2020-07-05 20:00:00,64.6,남서,235.0,21.91,19.74
8630,8674,2020-07-05 20:30:00,52.6,남서,231.0,21.38,19.61
8631,8675,2020-07-05 21:00:00,44.4,남서,230.0,21.32,19.74
